customer_id,signup_date,age,gender,region,acquisition_channel,acquisition_cost
C107025,2026-05-10,58,Male,South,Social Media,420
C107026,2023-07-04,19,Male,North,Referral,90
C107027,2023-01-26,68,Female,West,Paid Ads,650
C107028,2025-11-15,45,Female,North,Social Media,420
C107029,2024-06-22,67,Male,South,Referral,90
C107030,2024-04-04,24,Female,East,Organic Search,180
C107031,2025-07-11,32,Female,South,Social Media,420
C107032,2024-11-03,41,Male,East,Organic Search,180
C107033,2026-03-22,19,Other,South,Referral,90
C107034,2024-08-24,23,Male,South,Paid Ads,650
C107035,2025-07-05,35,Male,South,Email Marketing,140
C107036,2026-02-04,56,Male,Central,Organic Search,180
C107037,2024-08-19,54,Male,North,Paid Ads,650
C107038,2024-01-01,22,Female,Central,Organic Search,180
C107039,2026-06-07,21,Female,South,Email Marketing,140
C107040,2023-10-19,52,Female,South,Organic Search,180
C107041,2023-02-20,36,Male,West,Paid Ads,650
C107042,2025-01-13,59,Male,South,Organic Search,180
C107043,2026-06-23,33,Male,East,Referral,90
C107044,2023-04-22,36,Male,Central,Paid Ads,650
C107045,2025-12-28,29,Female,West,Social Media,420
C107046,2025-12-03,31,Female,East,Organic Search,180
C107047,2026-04-09,54,Female,West,Paid Ads,650
C107048,2024-06-26,42,Female,South,Organic Search,180
C107049,2023-11-24,52,Male,West,Social Media,420
C107050,2024-10-20,22,Male,North,Organic Search,180
C107051,2023-07-03,45,Male,North,Direct,60
C107052,2025-12-19,41,Female,East,Paid Ads,650
C107053,2025-05-03,65,Male,North,Social Media,420
C107054,2024-09-13,40,Male,West,Paid Ads,650
C107055,2024-10-25,23,Female,North,Organic Search,180
C107056,2025-07-04,54,Male,North,Email Marketing,140
C107057,2024-11-03,25,Female,West,Referral,90
C107058,2025-12-15,65,Male,East,Social Media,420
C107059,2026-04-04,37,Female,Central,Referral,90
C107060,2026-05-06,58,Male,South,Organic Search,180
C107061,2025-03-08,52,Female,North,Direct,60
C107062,2025-08-12,42,Female,North,Paid Ads,650
C107063,2024-02-05,48,Male,South,Email Marketing,140
C107064,2023-02-19,27,Female,North,Referral,90
C107065,2024-05-29,21,Female,West,Paid Ads,650
C107066,2026-01-26,57,Female,North,Social Media,420
C107067,2023-06-21,67,Female,Central,Direct,60
C107068,2024-12-02,62,Female,East,Organic Search,180
C107069,2023-09-05,33,Male,West,Paid Ads,650
C107070,2024-07-06,36,Male,North,Social Media,420
C107071,2023-07-04,36,Male,North,Paid Ads,650
C107072,2025-08-02,54,Female,South,Paid Ads,650
C107073,2025-11-08,50,Female,East,Referral,90
C107074,2025-09-02,59,Female,East,Email Marketing,140
C107075,2025-06-25,67,Male,South,Social Media,420
C107076,2023-10-30,38,Female,South,Direct,60
C107077,2024-11-13,52,Female,Central,Organic Search,180
C107078,2023-05-15,44,Male,South,Organic Search,180
C107079,2024-04-26,67,Female,North,Organic Search,180
C107080,2024-10-12,36,Male,South,Paid Ads,650
C107081,2025-05-09,27,Female,South,Social Media,420
C107082,2023-05-05,37,Female,South,Organic Search,180
C107083,2025-11-11,50,Female,East,Paid Ads,650
C107084,2024-08-13,67,Male,East,Referral,90
C107085,2026-02-07,61,Male,West,Social Media,420
C107086,2024-11-09,18,Female,North,Social Media,420
C107087,2024-12-04,44,Female,North,Social Media,420
C107088,2025-06-09,26,Male,West,Direct,60
C107089,2025-11-20,36,Male,North,Referral,90
C107090,2023-07-22,67,Female,South,Email Marketing,140
C107091,2024-10-19,69,Female,South,Direct,60
C107092,2023-02-08,25,Male,West,Email Marketing,140
C107093,2024-09-02,25,Male,North,Organic Search,180
C107094,2025-11-12,54,Male,Central,Social Media,420
C107095,2026-01-17,39,Female,South,Paid Ads,650
C107096,2023-12-31,40,Female,Central,Organic Search,180
C107097,2024-05-11,63,Female,South,Social Media,420
C107098,2024-12-10,65,Male,West,Organic Search,180
C107099,2024-05-24,64,Female,South,Social Media,420
C107100,2023-08-18,58,Male,West,Email Marketing,140
C107101,2024-01-28,68,Female,East,Paid Ads,650
C107102,2024-06-03,55,Male,Central,Direct,60
C107103,2024-10-29,64,Male,West,Referral,90
C107104,2026-03-30,46,Male,East,Email Marketing,140
C107105,2024-12-01,20,Male,South,Organic Search,180
C107106,2024-05-12,60,Male,South,Direct,60
C107107,2025-04-29,66,Female,Central,Organic Search,180
C107108,2025-09-21,34,Female,Central,Email Marketing,140
C107109,2024-07-07,40,Female,North,Organic Search,180
C107110,2024-09-21,47,Female,North,Organic Search,180
C107111,2023-10-08,51,Male,North,Paid Ads,650
C107112,2026-01-17,53,Female,North,Referral,90
C107113,2026-01-19,38,Male,South,Email Marketing,140
C107114,2023-08-13,62,Male,West,Social Media,420
C107115,2024-03-20,60,Male,North,Referral,90
C107116,2023-12-16,66,Male,Central,Paid Ads,650
C107117,2026-04-01,47,Female,Central,Direct,60
C107118,2023-03-25,22,Male,South,Paid Ads,650
C107119,2023-09-24,61,Male,South,Email Marketing,140
C107120,2024-02-09,22,Female,East,Referral,90
C107121,2024-12-21,28,Male,North,Paid Ads,650
C107122,2023-11-17,32,Female,West,Paid Ads,650
C107123,2024-11-21,27,Male,East,Social Media,420
C107124,2025-08-18,55,Female,North,Direct,60
C107125,2025-12-01,40,Female,Central,Social Media,420
C107126,2023-05-08,29,Male,South,Email Marketing,140
C107127,2023-06-28,18,Female,North,Direct,60
C107128,2023-05-03,29,Male,Central,Paid Ads,650
C107129,2026-03-16,54,Male,North,Social Media,420
C107130,2025-04-18,59,Female,North,Social Media,420
C107131,2024-11-14,33,Female,North,Organic Search,180
C107132,2025-10-14,21,Male,South,Referral,90
C107133,2025-01-23,46,Male,South,Organic Search,180
C107134,2023-10-30,58,Male,West,Referral,90
C107135,2024-10-18,21,Female,South,Social Media,420
C107136,2025-06-23,59,Female,East,Email Marketing,140
C107137,2023-02-16,26,Male,North,Social Media,420
C107138,2025-02-18,31,Other,South,Social Media,420
C107139,2024-10-01,50,Male,Central,Organic Search,180
C107140,2023-03-31,20,Female,West,Email Marketing,140
C107141,2023-12-05,33,Female,West,Paid Ads,650
C107142,2024-07-30,25,Female,South,Social Media,420
C107143,2024-03-16,29,Male,East,Email Marketing,140
C107144,2024-01-09,58,Male,West,Paid Ads,650
C107145,2025-04-14,29,Male,Central,Organic Search,180
C107146,2024-06-04,20,Female,West,Organic Search,180
C107147,2024-10-02,29,Other,South,Social Media,420
C107148,2025-10-23,22,Male,North,Paid Ads,650
C107149,2023-04-30,50,Male,North,Paid Ads,650
C107150,2024-04-07,68,Male,North,Organic Search,180
C107151,2023-04-04,26,Female,South,Paid Ads,650
C107152,2026-04-07,55,Female,North,Paid Ads,650
C107153,2023-08-27,36,Male,South,Social Media,420
C107154,2025-11-20,21,Female,East,Social Media,420
C107155,2023-09-03,53,Male,East,Social Media,420
C107156,2024-02-21,28,Female,East,Paid Ads,650
C107157,2025-02-21,44,Male,North,Email Marketing,140
C107158,2025-12-05,44,Male,East,Social Media,420
C107159,2023-08-17,49,Female,Central,Email Marketing,140
C107160,2023-10-02,25,Female,South,Social Media,420
C107161,2026-02-07,31,Male,Central,Paid Ads,650
C107162,2024-02-19,56,Female,South,Referral,90
C107163,2023-09-27,66,Female,East,Organic Search,180
C107164,2025-08-14,18,Male,East,Direct,60
C107165,2023-04-28,39,Female,West,Social Media,420
C107166,2026-01-19,63,Female,Central,Organic Search,180
C107167,2026-01-31,32,Male,South,Paid Ads,650
C107168,2026-01-06,41,Female,West,Referral,90
C107169,2024-01-15,65,Female,Central,Organic Search,180
C107170,2023-05-27,68,Male,West,Organic Search,180
C107171,2024-07-01,52,Female,North,Direct,60
C107172,2024-03-06,54,Male,North,Paid Ads,650
C107173,2026-05-18,49,Female,Central,Organic Search,180
C107174,2025-03-23,32,Female,West,Organic Search,180
C107175,2026-04-29,64,Male,Central,Social Media,420
C107176,2025-08-23,19,Female,South,Social Media,420
C107177,2025-07-08,21,Male,West,Social Media,420
C107178,2023-05-24,49,Female,West,Direct,60
C107179,2023-03-30,61,Female,Central,Organic Search,180
C107180,2023-03-01,60,Male,West,Organic Search,180
C107181,2025-02-02,53,Female,North,Organic Search,180
C107182,2023-09-17,37,Male,West,Paid Ads,650
C107183,2026-06-25,36,Female,East,Organic Search,180
C107184,2023-06-20,40,Female,South,Paid Ads,650
C107185,2026-05-02,31,Female,North,Email Marketing,140
C107186,2025-05-08,39,Male,Central,Organic Search,180
C107187,2023-05-17,23,Female,North,Email Marketing,140
C107188,2023-03-17,34,Female,South,Email Marketing,140
C107189,2024-05-24,66,Female,East,Social Media,420
C107190,2024-03-11,54,Female,Central,Email Marketing,140
C107191,2024-02-10,25,Female,West,Referral,90
C107192,2024-11-10,32,Male,South,Paid Ads,650
C107193,2023-06-16,31,Male,North,Social Media,420
C107194,2023-06-16,32,Other,South,Organic Search,180
C107195,2025-06-12,53,Male,South,Paid Ads,650
C107196,2026-06-27,64,Female,West,Email Marketing,140
C107197,2023-12-19,54,Female,South,Social Media,420
C107198,2026-04-13,43,Female,North,Paid Ads,650
C107199,2024-03-19,26,Female,Central,Social Media,420
C107200,2024-03-07,25,Female,North,Direct,60
C107201,2023-04-27,60,Female,North,Organic Search,180
C107202,2024-06-28,53,Female,East,Paid Ads,650
C107203,2024-10-02,44,Male,North,Organic Search,180
C107204,2025-05-03,48,Male,North,Direct,60
C107205,2023-07-23,62,Male,Central,Social Media,420
C107206,2023-08-31,60,Female,West,Organic Search,180
C107207,2024-07-09,22,Male,West,Social Media,420
C107208,2023-03-31,38,Female,West,Social Media,420
C107209,2023-07-04,20,Female,North,Organic Search,180
C107210,2025-03-19,38,Male,West,Email Marketing,140
C107211,2026-05-11,51,Other,East,Referral,90
C107212,2025-01-06,28,Male,North,Organic Search,180
C107213,2023-07-06,25,Female,South,Direct,60
C107214,2026-06-28,43,Male,East,Organic Search,180
C107215,2024-11-02,45,Male,North,Organic Search,180
C107216,2025-07-10,55,Male,South,Paid Ads,650
C107217,2023-09-11,18,Female,South,Organic Search,180
C107218,2025-01-13,30,Male,East,Social Media,420
C107219,2023-04-09,58,Female,North,Paid Ads,650
C107220,2025-03-15,53,Female,East,Organic Search,180
C107221,2023-09-18,64,Male,North,Direct,60
C107222,2026-03-15,60,Male,East,Paid Ads,650
C107223,2023-03-12,61,Male,North,Paid Ads,650
C107224,2025-04-19,44,Female,South,Paid Ads,650
C107225,2023-06-29,67,Female,East,Email Marketing,140
C107226,2025-06-02,39,Male,East,Organic Search,180
C107227,2024-09-26,64,Female,North,Organic Search,180
C107228,2026-05-29,38,Female,East,Email Marketing,140
C107229,2025-04-18,41,Female,West,Organic Search,180
C107230,2024-04-23,53,Male,North,Email Marketing,140
C107231,2023-04-23,38,Male,East,Social Media,420
C107232,2025-02-05,25,Male,South,Email Marketing,140
C107233,2024-07-21,64,Female,West,Organic Search,180
C107234,2023-03-09,41,Female,South,Direct,60
C107235,2025-01-17,66,Male,Central,Paid Ads,650
C107236,2023-09-28,38,Male,East,Organic Search,180
C107237,2023-10-29,68,Female,East,Referral,90
C107238,2023-01-12,49,Male,South,Organic Search,180
C107239,2024-04-23,57,Female,East,Paid Ads,650
C107240,2023-10-08,57,Male,North,Social Media,420
C107241,2023-04-03,28,Male,South,Organic Search,180
C107242,2024-07-12,60,Female,South,Organic Search,180
C107243,2023-10-11,67,Male,West,Paid Ads,650
C107244,2023-06-22,52,Female,West,Paid Ads,650
C107245,2024-08-23,67,Male,Central,Social Media,420
C107246,2023-03-23,61,Male,North,Referral,90
C107247,2026-06-27,52,Female,Central,Paid Ads,650
C107248,2024-08-28,42,Male,West,Paid Ads,650
C107249,2026-07-05,62,Female,Central,Organic Search,180
C107250,2026-02-07,27,Female,West,Paid Ads,650
C107251,2026-06-13,47,Female,South,Organic Search,180
C107252,2024-11-28,60,Male,Central,Social Media,420
C107253,2024-06-28,67,Male,East,Organic Search,180
C107254,2025-07-14,31,Male,West,Referral,90
C107255,2023-04-14,22,Female,North,Organic Search,180
C107256,2025-12-16,35,Male,North,Organic Search,180
C107257,2024-02-21,62,Male,South,Paid Ads,650
C107258,2023-01-10,45,Female,East,Paid Ads,650
C107259,2023-11-02,20,Male,South,Referral,90
C107260,2023-11-08,24,Female,Central,Referral,90
C107261,2023-01-19,35,Male,North,Direct,60
C107262,2025-05-09,35,Female,North,Paid Ads,650
C107263,2023-05-03,25,Female,South,Organic Search,180
C107264,2025-12-24,43,Male,North,Email Marketing,140
C107265,2024-08-05,42,Female,South,Referral,90
C107266,2025-07-12,28,Female,West,Organic Search,180
C107267,2024-03-12,30,Male,Central,Organic Search,180
C107268,2023-06-19,52,Female,North,Paid Ads,650
C107269,2023-08-20,67,Female,South,Paid Ads,650
C107270,2025-04-10,69,Female,West,Social Media,420
C107271,2025-07-09,47,Female,South,Organic Search,180
C107272,2023-12-11,20,Male,West,Direct,60
C107273,2024-04-04,64,Male,East,Social Media,420
C107274,2026-04-30,67,Male,Central,Referral,90
C107275,2025-12-31,32,Male,North,Organic Search,180
C107276,2024-06-15,38,Male,Central,Social Media,420
C107277,2023-11-06,19,Male,Central,Email Marketing,140
C107278,2024-01-23,59,Male,North,Organic Search,180
C107279,2024-11-23,58,Female,East,Social Media,420
C107280,2024-12-29,19,Male,South,Organic Search,180
C107281,2023-08-25,54,Female,South,Paid Ads,650
C107282,2023-03-26,39,Female,Central,Email Marketing,140
C107283,2024-09-28,46,Female,North,Referral,90
C107284,2025-10-22,29,Male,South,Referral,90
C107285,2023-07-16,60,Female,North,Organic Search,180
C107286,2024-06-09,39,Female,East,Email Marketing,140
C107287,2023-07-27,61,Female,Central,Social Media,420
C107288,2023-11-08,25,Male,East,Organic Search,180
C107289,2025-02-26,48,Male,East,Email Marketing,140
C107290,2024-01-04,34,Female,North,Organic Search,180
C107291,2023-12-06,68,Male,West,Organic Search,180
C107292,2026-07-04,46,Female,South,Email Marketing,140
C107293,2023-08-10,55,Female,East,Organic Search,180
C107294,2023-09-01,22,Female,East,Organic Search,180
C107295,2026-04-10,53,Other,Central,Organic Search,180
C107296,2024-12-08,23,Female,West,Email Marketing,140
C107297,2023-02-25,36,Female,West,Organic Search,180
C107298,2024-06-30,29,Female,South,Paid Ads,650
C107299,2024-12-27,18,Male,North,Organic Search,180
C107300,2023-11-22,48,Female,East,Paid Ads,650
C107301,2024-12-06,30,Female,West,Paid Ads,650
C107302,2025-04-13,44,Other,West,Email Marketing,140
C107303,2023-11-19,57,Male,East,Referral,90
C107304,2025-11-10,27,Male,South,Email Marketing,140
C107305,2024-08-05,54,Female,North,Referral,90
C107306,2026-05-24,33,Male,North,Paid Ads,650
C107307,2023-04-23,35,Female,West,Organic Search,180
C107308,2024-02-21,48,Female,Central,Social Media,420
C107309,2025-07-16,50,Male,East,Paid Ads,650
C107310,2026-02-24,52,Male,West,Social Media,420
C107311,2023-10-13,28,Female,West,Organic Search,180
C107312,2026-06-14,48,Male,North,Referral,90
C107313,2023-09-06,31,Female,North,Paid Ads,650
C107314,2024-06-19,32,Female,North,Paid Ads,650
C107315,2024-02-09,67,Female,Central,Direct,60
C107316,2024-06-29,23,Male,North,Organic Search,180
C107317,2026-03-06,39,Male,East,Organic Search,180
C107318,2025-07-31,40,Female,South,Organic Search,180
C107319,2025-10-21,30,Male,East,Paid Ads,650
C107320,2023-11-23,58,Male,North,Social Media,420
C107321,2026-05-02,43,Female,Central,Direct,60
C107322,2024-07-14,55,Male,South,Email Marketing,140
C107323,2025-04-18,38,Male,Central,Referral,90
C107324,2025-06-16,64,Other,East,Referral,90
C107325,2025-05-02,55,Male,South,Paid Ads,650
C107326,2025-02-12,35,Male,West,Direct,60
C107327,2024-09-09,68,Male,East,Social Media,420
C107328,2025-04-12,62,Female,North,Organic Search,180
C107329,2026-03-10,48,Female,West,Direct,60
C107330,2024-05-16,18,Female,East,Social Media,420
C107331,2024-10-18,48,Other,East,Organic Search,180
C107332,2023-08-20,53,Male,West,Referral,90
C107333,2024-04-01,36,Female,East,Organic Search,180
C107334,2025-09-19,25,Male,South,Organic Search,180
C107335,2025-04-03,47,Female,South,Organic Search,180
C107336,2023-09-29,59,Female,South,Social Media,420
C107337,2024-12-03,34,Male,East,Paid Ads,650
C107338,2025-11-10,41,Female,South,Organic Search,180
C107339,2023-06-09,18,Female,North,Paid Ads,650
C107340,2023-03-21,54,Male,West,Organic Search,180
C107341,2024-05-20,63,Female,North,Social Media,420
C107342,2025-04-24,58,Other,North,Paid Ads,650
C107343,2024-02-07,40,Male,West,Organic Search,180
C107344,2025-11-21,20,Male,West,Organic Search,180
C107345,2025-12-25,43,Other,West,Paid Ads,650
C107346,2024-11-15,66,Male,South,Paid Ads,650
C107347,2024-05-02,22,Male,East,Email Marketing,140
C107348,2023-02-23,29,Female,Central,Organic Search,180
C107349,2025-11-22,61,Female,South,Organic Search,180
C107350,2026-02-25,47,Male,North,Organic Search,180
C107351,2024-07-22,26,Male,North,Social Media,420
C107352,2024-10-26,19,Female,Central,Paid Ads,650
C107353,2025-08-27,39,Female,South,Social Media,420
C107354,2025-06-13,48,Female,East,Referral,90
C107355,2023-06-23,61,Female,East,Organic Search,180
C107356,2025-05-14,63,Male,Central,Paid Ads,650
C107357,2026-04-04,41,Female,South,Direct,60
C107358,2025-08-23,39,Female,East,Organic Search,180
C107359,2024-09-10,66,Female,Central,Social Media,420
C107360,2024-11-03,58,Male,North,Social Media,420
C107361,2023-12-01,28,Male,East,Organic Search,180
C107362,2025-04-29,53,Female,North,Referral,90
C107363,2023-11-07,55,Female,South,Organic Search,180
C107364,2024-03-15,30,Other,North,Organic Search,180
C107365,2023-12-07,68,Male,South,Social Media,420
C107366,2024-03-07,33,Female,North,Email Marketing,140
C107367,2024-04-16,46,Male,West,Organic Search,180
C107368,2023-04-17,43,Female,East,Social Media,420
C107369,2025-07-11,53,Female,South,Organic Search,180
C107370,2024-07-21,64,Female,West,Social Media,420
C107371,2026-05-06,38,Male,Central,Paid Ads,650
C107372,2023-08-21,37,Other,South,Paid Ads,650
C107373,2025-05-10,57,Male,North,Direct,60
C107374,2023-08-19,67,Female,North,Referral,90
C107375,2024-12-04,65,Female,Central,Organic Search,180
C107376,2024-09-23,57,Female,West,Direct,60
C107377,2024-07-30,54,Female,East,Organic Search,180
C107378,2025-04-21,57,Female,North,Referral,90
C107379,2025-12-01,66,Male,East,Referral,90
C107380,2024-02-12,18,Male,West,Email Marketing,140
C107381,2025-12-28,48,Female,South,Paid Ads,650
C107382,2023-08-26,19,Female,North,Referral,90
C107383,2024-01-12,48,Female,South,Social Media,420
C107384,2024-02-04,38,Male,West,Paid Ads,650
C107385,2026-05-11,33,Male,Central,Email Marketing,140
C107386,2023-06-02,64,Female,North,Organic Search,180
C107387,2024-05-23,54,Female,Central,Organic Search,180
C107388,2024-06-29,47,Female,South,Social Media,420
C107389,2025-10-25,63,Male,West,Organic Search,180
C107390,2024-09-16,23,Male,Central,Email Marketing,140
C107391,2026-05-28,51,Male,East,Paid Ads,650
C107392,2025-08-10,26,Male,North,Paid Ads,650
C107393,2025-06-23,30,Female,South,Referral,90
C107394,2025-08-26,27,Male,West,Email Marketing,140
C107395,2023-07-27,46,Male,East,Referral,90
C107396,2024-07-31,50,Other,South,Organic Search,180
C107397,2025-01-23,57,Male,East,Paid Ads,650
C107398,2023-09-26,40,Female,South,Referral,90
C107399,2023-06-02,66,Male,South,Email Marketing,140
C107400,2023-06-24,37,Male,West,Social Media,420
C107401,2025-10-11,26,Male,South,Social Media,420
C107402,2025-04-24,19,Female,South,Paid Ads,650
C107403,2023-12-28,24,Female,South,Paid Ads,650
C107404,2025-08-06,41,Female,Central,Paid Ads,650
C107405,2025-06-13,39,Female,North,Organic Search,180
C107406,2025-11-16,62,Male,North,Organic Search,180
C107407,2026-03-16,24,Female,South,Social Media,420
C107408,2026-02-08,31,Male,North,Social Media,420
C107409,2023-08-21,68,Male,North,Organic Search,180
C107410,2025-09-16,19,Female,North,Email Marketing,140
C107411,2024-05-20,40,Male,North,Organic Search,180
C107412,2024-06-02,28,Other,East,Referral,90
C107413,2025-04-12,45,Female,North,Referral,90
C107414,2025-02-13,68,Male,South,Email Marketing,140
C107415,2024-06-23,29,Male,West,Email Marketing,140
C107416,2026-07-09,37,Female,North,Referral,90
C107417,2023-08-13,41,Female,North,Paid Ads,650
C107418,2023-05-05,59,Male,Central,Social Media,420
C107419,2023-02-07,69,Female,East,Email Marketing,140
C107420,2025-11-13,23,Male,East,Paid Ads,650
C107421,2024-06-06,43,Other,East,Social Media,420
C107422,2024-07-16,57,Male,Central,Organic Search,180
C107423,2025-04-14,18,Female,North,Social Media,420
C107424,2024-07-13,59,Female,North,Organic Search,180
C107425,2025-01-08,30,Female,West,Social Media,420
C107426,2023-03-17,44,Female,North,Paid Ads,650
C107427,2023-07-20,68,Female,East,Organic Search,180
C107428,2026-04-13,51,Male,North,Paid Ads,650
C107429,2024-08-02,69,Male,South,Referral,90
C107430,2023-08-04,49,Female,East,Email Marketing,140
C107431,2024-04-20,28,Male,East,Organic Search,180
C107432,2024-03-06,54,Female,East,Organic Search,180
C107433,2023-12-19,49,Male,North,Referral,90
C107434,2024-01-13,34,Female,South,Social Media,420
C107435,2025-07-26,21,Female,West,Paid Ads,650
C107436,2023-05-18,51,Female,North,Social Media,420
C107437,2024-02-03,48,Male,East,Email Marketing,140
C107438,2024-08-24,58,Other,East,Organic Search,180
C107439,2024-11-25,24,Female,South,Paid Ads,650
C107440,2026-02-06,46,Female,South,Organic Search,180
C107441,2026-04-02,60,Female,West,Direct,60
C107442,2024-01-18,64,Male,South,Email Marketing,140
C107443,2024-11-24,66,Male,North,Social Media,420
C107444,2023-01-29,29,Male,Central,Direct,60
C107445,2025-03-04,26,Female,North,Organic Search,180
C107446,2023-07-16,47,Female,West,Referral,90
C107447,2023-04-05,42,Male,North,Referral,90
C107448,2025-05-13,30,Other,South,Email Marketing,140
C107449,2023-08-18,23,Male,East,Referral,90
C107450,2024-09-05,25,Female,North,Organic Search,180
C107451,2023-05-10,35,Female,West,Organic Search,180
C107452,2025-08-16,56,Male,South,Organic Search,180
C107453,2025-09-10,21,Male,East,Email Marketing,140
C107454,2025-01-09,23,Female,West,Paid Ads,650
C107455,2025-12-10,31,Female,East,Social Media,420
C107456,2024-07-15,63,Male,South,Organic Search,180
C107457,2023-08-28,69,Female,South,Paid Ads,650
C107458,2023-07-14,40,Female,North,Paid Ads,650
C107459,2023-10-09,20,Male,Central,Social Media,420
C107460,2023-09-15,18,Female,East,Paid Ads,650
C107461,2024-02-20,62,Male,East,Organic Search,180
C107462,2023-10-03,41,Female,South,Organic Search,180
C107463,2025-01-30,22,Female,South,Direct,60
C107464,2023-07-10,61,Male,North,Social Media,420
C107465,2025-03-10,45,Female,North,Social Media,420
C107466,2024-03-05,36,Male,South,Email Marketing,140
C107467,2025-06-02,41,Female,South,Social Media,420
C107468,2024-10-21,29,Female,North,Social Media,420
C107469,2026-03-10,66,Male,East,Social Media,420
C107470,2024-07-19,58,Female,East,Organic Search,180
C107471,2024-01-15,28,Male,South,Paid Ads,650
C107472,2025-01-27,56,Female,West,Email Marketing,140
C107473,2025-04-27,27,Female,East,Paid Ads,650
C107474,2024-07-18,41,Female,North,Organic Search,180
C107475,2024-12-20,56,Female,West,Email Marketing,140
C107476,2024-08-28,19,Female,East,Organic Search,180
C107477,2024-01-29,55,Male,East,Social Media,420
C107478,2024-02-08,29,Male,Central,Referral,90
C107479,2026-03-12,54,Female,North,Paid Ads,650
C107480,2025-05-18,43,Male,East,Organic Search,180
C107481,2023-05-03,19,Male,South,Paid Ads,650
C107482,2026-05-22,57,Male,North,Referral,90
C107483,2025-07-04,31,Other,South,Email Marketing,140
C107484,2023-03-06,67,Female,South,Email Marketing,140
C107485,2025-07-25,61,Male,North,Organic Search,180
C107486,2025-01-28,28,Male,East,Organic Search,180
C107487,2026-03-23,49,Female,South,Social Media,420
C107488,2024-09-21,36,Male,South,Referral,90
C107489,2024-10-28,49,Other,North,Organic Search,180
C107490,2024-02-09,46,Female,South,Organic Search,180
C107491,2024-02-18,33,Female,East,Organic Search,180
C107492,2025-03-05,51,Male,East,Paid Ads,650
C107493,2025-11-30,31,Female,West,Referral,90
C107494,2026-02-19,65,Other,Central,Direct,60
C107495,2025-09-18,67,Male,North,Organic Search,180
C107496,2025-02-23,26,Female,South,Social Media,420
C107497,2024-10-05,55,Male,Central,Paid Ads,650
C107498,2024-03-12,66,Other,East,Paid Ads,650
C107499,2025-09-14,24,Female,Central,Organic Search,180
C107500,2024-02-14,56,Male,West,Paid Ads,650
C107501,2023-12-11,66,Female,West,Organic Search,180
C107502,2026-01-21,29,Male,North,Referral,90
C107503,2025-01-28,48,Male,South,Social Media,420
C107504,2024-03-31,59,Female,East,Social Media,420
C107505,2026-01-17,35,Male,East,Social Media,420
C107506,2026-05-23,30,Female,West,Paid Ads,650
C107507,2024-02-13,38,Male,Central,Organic Search,180
C107508,2024-11-01,35,Female,North,Organic Search,180
C107509,2024-09-13,55,Other,South,Organic Search,180
C107510,2025-06-21,37,Female,Central,Organic Search,180
C107511,2026-05-08,37,Female,West,Direct,60
C107512,2024-12-06,67,Other,West,Direct,60
C107513,2025-10-23,48,Female,East,Referral,90
C107514,2025-02-04,66,Female,Central,Social Media,420
C107515,2026-02-14,54,Male,South,Social Media,420
C107516,2024-06-04,64,Male,North,Social Media,420
C107517,2024-05-10,28,Male,North,Social Media,420
C107518,2024-06-27,66,Female,South,Organic Search,180
C107519,2026-07-05,67,Female,West,Direct,60
C107520,2025-02-25,20,Female,South,Referral,90
C107521,2023-07-16,36,Female,East,Organic Search,180
C107522,2023-02-22,39,Male,South,Social Media,420
C107523,2024-10-29,39,Female,West,Referral,90
C107524,2025-11-02,58,Male,North,Email Marketing,140
C107525,2024-09-08,54,Male,East,Paid Ads,650
C107526,2024-12-21,29,Female,North,Paid Ads,650
C107527,2025-10-23,49,Male,East,Paid Ads,650
C107528,2024-10-26,68,Female,South,Paid Ads,650
C107529,2026-03-14,40,Female,East,Organic Search,180
C107530,2025-03-31,66,Female,East,Organic Search,180
C107531,2025-07-29,51,Male,Central,Paid Ads,650
C107532,2025-10-01,66,Male,Central,Paid Ads,650
C107533,2025-03-17,64,Male,South,Referral,90
C107534,2023-03-06,18,Female,North,Social Media,420
C107535,2024-07-03,59,Male,North,Paid Ads,650
C107536,2023-07-01,27,Male,North,Paid Ads,650
C107537,2024-10-18,60,Female,North,Referral,90
C107538,2023-07-04,60,Female,Central,Paid Ads,650
C107539,2024-10-16,31,Female,Central,Social Media,420
C107540,2024-03-18,21,Male,North,Organic Search,180
C107541,2023-01-27,39,Female,West,Organic Search,180
C107542,2023-06-10,33,Male,West,Direct,60
C107543,2024-10-08,46,Male,South,Organic Search,180
C107544,2023-04-12,22,Male,Central,Paid Ads,650
C107545,2026-01-05,20,Female,Central,Organic Search,180
C107546,2025-09-02,40,Female,Central,Social Media,420
C107547,2025-07-01,58,Male,West,Referral,90
C107548,2023-08-10,34,Female,South,Referral,90
C107549,2025-10-20,34,Female,North,Email Marketing,140
C107550,2025-03-27,26,Male,Central,Paid Ads,650
C107551,2024-05-17,32,Female,South,Paid Ads,650
C107552,2023-01-01,33,Male,South,Direct,60
C107553,2024-11-11,31,Male,South,Paid Ads,650
C107554,2025-10-20,35,Female,East,Email Marketing,140
C107555,2023-02-13,32,Male,North,Social Media,420
C107556,2023-03-09,53,Female,West,Organic Search,180
C107557,2024-05-07,35,Male,East,Direct,60
C107558,2024-10-19,57,Female,South,Paid Ads,650
C107559,2024-09-02,49,Female,South,Social Media,420
C107560,2024-07-02,51,Female,East,Organic Search,180
C107561,2023-11-25,48,Female,West,Social Media,420
C107562,2023-03-18,65,Female,Central,Social Media,420
C107563,2023-02-10,31,Male,West,Organic Search,180
