customer_id,signup_date,age,gender,region,acquisition_channel,acquisition_cost,tenure_days,frequency,monetary,avg_order_value,last_order_date,first_order_date,std_order_value,recency_days,orders_last_90d,orders_prior_90d,order_trend,avg_discount_pct,total_qty,n_categories,n_returns,total_refund,return_rate,n_support_tickets,avg_satisfaction,n_complaints,complaints_last_90d,complaints_prior_90d,complaint_trend,engagement_score,snapshot_date,churned
C106607,2024-05-03,50,Male,East,Email Marketing,140,738,1,11109.95,11109.95,2025-01-15,2025-01-15,0.0,481.0,0.0,0.0,0.0,0.389,8.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,22.625846883468835,2026-05-11,1
C106608,2023-05-19,51,Female,North,Social Media,420,1088,11,211506.44999999998,19227.85909090909,2026-01-16,2023-06-26,19339.450290034332,115.0,0.0,1.0,-0.5,0.25387878787878787,45.0,12.0,0.0,0.0,0.0,2.0,1.5,1.0,0.0,0.0,0.0,37.779718137254896,2026-05-11,1
C106609,2025-01-10,44,Male,Central,Paid Ads,650,486,10,111270.89,11127.089,2026-04-10,2025-01-27,15378.079429122083,31.0,2.0,0.0,2.0,0.2715714285714286,32.0,11.0,1.0,7348.84,0.1,1.0,3.0,0.0,0.0,0.0,0.0,47.142489711934154,2026-05-11,0
C106610,2026-02-09,45,Female,East,Social Media,420,91,6,173912.05,28985.341666666664,2026-04-13,2026-03-16,12725.171192801168,28.0,6.0,0.0,6.0,0.16753846153846153,19.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,36.85576923076923,2026-05-11,0
C106611,2024-04-07,69,Male,North,Organic Search,180,764,31,684156.15,22069.553225806452,2026-04-08,2024-04-08,25164.925301653675,33.0,4.0,4.0,0.0,0.2643582089552239,100.0,12.0,3.0,17395.56,0.0967741935483871,6.0,2.1666666666666665,2.0,1.0,0.0,1.0,52.25905322862129,2026-05-11,0
C106612,2025-12-22,31,Female,South,Organic Search,180,140,2,72395.15999999999,36197.579999999994,2026-04-04,2026-01-29,50554.65588947471,37.0,1.0,1.0,0.0,0.29574999999999996,6.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,36.625,2026-05-11,0
C106613,2025-02-24,27,Female,North,Paid Ads,650,441,7,92161.23999999999,13165.891428571427,2025-11-21,2025-03-30,15649.560004862147,171.0,0.0,2.0,-0.6666666666666666,0.3274666666666667,22.0,10.0,1.0,6871.23,0.14285714285714285,0.0,3.0,0.0,0.0,0.0,0.0,34.49107142857143,2026-05-11,0
C106614,2025-08-08,59,Female,North,Paid Ads,650,276,7,83831.06,11975.865714285714,2026-03-10,2025-09-27,19132.931722479487,62.0,2.0,3.0,-0.25,0.23121428571428573,15.0,9.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,-1.0,33.95018115942029,2026-05-11,1
C106615,2024-01-16,66,Male,Central,Organic Search,180,846,1,10686.64,10686.64,2025-08-06,2025-08-06,0.0,278.0,0.0,0.0,0.0,0.36933333333333335,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,33.936317966903076,2026-05-11,1
C106616,2023-02-17,49,Female,West,Referral,90,1179,31,374322.87,12074.93129032258,2026-04-30,2023-03-14,16765.437798009483,11.0,3.0,6.0,-0.42857142857142855,0.27457971014492755,109.0,12.0,2.0,13851.21,0.06451612903225806,4.0,1.75,3.0,0.0,0.0,0.0,51.04845207803223,2026-05-11,0
C106617,2024-03-20,38,Female,West,Social Media,420,782,95,1769606.06,18627.432210526316,2026-04-13,2024-03-22,24190.532904631687,28.0,13.0,11.0,0.16666666666666666,0.1593408071748879,338.0,12.0,5.0,182288.91999999998,0.05263157894736842,10.0,2.6,6.0,1.0,0.0,1.0,76.12180306905371,2026-05-11,0
C106618,2026-04-03,36,Female,East,Organic Search,180,38,0,0.0,0.0,,,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,1
C106619,2025-10-13,42,Female,Central,Referral,90,210,3,18095.98,6031.993333333333,2026-01-23,2025-11-08,1901.8618347643796,108.0,0.0,2.0,-0.6666666666666666,0.22325,13.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,28.3125,2026-05-11,0
C106620,2025-10-05,20,Female,Central,Organic Search,180,218,6,199243.42,33207.23666666667,2026-04-17,2025-10-26,46868.080344925445,24.0,2.0,2.0,0.0,0.1749090909090909,16.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,43.77178899082569,2026-05-11,0
C106621,2026-02-03,45,Female,North,Social Media,420,97,4,81480.97,20370.2425,2026-05-07,2026-04-07,21099.45236375323,4.0,4.0,0.0,4.0,0.21091666666666667,16.0,8.0,1.0,15271.96,0.25,2.0,1.0,1.0,1.0,0.0,1.0,33.30670103092783,2026-05-11,0
C106622,2024-04-25,32,Male,North,Social Media,420,746,12,68165.65,5680.470833333333,2026-01-18,2024-05-27,6417.090305489579,113.0,0.0,1.0,-0.5,0.29636363636363633,33.0,9.0,0.0,0.0,0.0,3.0,3.6666666666666665,1.0,0.0,0.0,0.0,47.51249398501409,2026-05-11,0
C106623,2024-02-19,31,Female,South,Paid Ads,650,812,59,952120.73,16137.639491525424,2026-03-25,2024-02-28,24882.444988600964,47.0,4.0,7.0,-0.375,0.1913984962406015,202.0,12.0,3.0,36492.19,0.05084745762711865,7.0,2.142857142857143,4.0,0.0,0.0,0.0,63.83425697865353,2026-05-11,0
C106624,2026-04-04,47,Female,South,Referral,90,37,2,32050.329999999998,16025.164999999999,2026-05-08,2026-04-19,22477.545715697033,3.0,2.0,0.0,2.0,0.15,7.0,2.0,1.0,14496.63,0.5,0.0,3.0,0.0,0.0,0.0,0.0,43.037162162162154,2026-05-11,0
C106625,2025-01-04,68,Female,East,Paid Ads,650,492,17,252947.86,14879.28588235294,2026-05-09,2025-02-03,17184.729575395224,2.0,2.0,3.0,-0.25,0.16703030303030303,54.0,10.0,5.0,61490.84,0.29411764705882354,1.0,2.0,1.0,0.0,0.0,0.0,46.73966802168022,2026-05-11,1
C106626,2024-01-19,28,Male,South,Organic Search,180,843,61,850023.0599999999,13934.804262295082,2026-03-31,2024-01-26,13143.99568917705,41.0,7.0,4.0,0.6,0.21285714285714288,231.0,12.0,9.0,34513.21,0.14754098360655737,11.0,1.8181818181818181,4.0,0.0,1.0,-1.0,63.43099394530773,2026-05-11,0
C106627,2023-12-24,65,Male,West,Paid Ads,650,869,106,1800718.09,16987.906509433964,2026-05-11,2023-12-24,21898.82590382538,0.0,15.0,11.0,0.3333333333333333,0.2737651515151515,371.0,12.0,6.0,79660.81,0.05660377358490566,10.0,3.2,5.0,1.0,0.0,1.0,80.53271028037383,2026-05-11,0
C106628,2026-02-02,45,Male,North,Paid Ads,650,98,0,0.0,0.0,,,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,1
C106629,2023-03-10,68,Female,West,Organic Search,180,1158,12,228794.16,19066.18,2024-02-16,2023-03-19,20416.994144158438,815.0,0.0,0.0,0.0,0.24815625,53.0,10.0,1.0,375.7,0.08333333333333333,0.0,3.0,0.0,0.0,0.0,0.0,25.617012089810014,2026-05-11,1
C106630,2023-03-21,37,Female,South,Paid Ads,650,1147,21,293013.26,13953.012380952381,2025-07-05,2023-05-10,20497.32220672176,310.0,0.0,0.0,0.0,0.20482857142857142,54.0,12.0,6.0,10107.58,0.2857142857142857,7.0,2.7142857142857144,3.0,0.0,1.0,-1.0,41.93583274833275,2026-05-11,0
C106631,2025-08-06,69,Female,North,Organic Search,180,278,7,63279.9,9039.985714285714,2026-03-13,2025-08-27,7664.8284890071245,59.0,2.0,4.0,-0.4,0.209,25.0,9.0,0.0,0.0,0.0,3.0,2.3333333333333335,0.0,0.0,0.0,0.0,37.30110911270983,2026-05-11,0
C106632,2023-01-02,52,Male,West,Paid Ads,650,1225,104,2407870.4,23152.6,2026-05-05,2023-01-24,36292.7594541786,6.0,5.0,12.0,-0.5384615384615384,0.24434600760456276,396.0,12.0,13.0,184586.09,0.125,10.0,2.3,2.0,0.0,1.0,-1.0,76.13809523809523,2026-05-11,0
C106633,2023-08-08,52,Male,South,Social Media,420,1007,14,204223.26,14587.375714285716,2026-03-27,2023-10-23,23471.333962134686,45.0,1.0,0.0,1.0,0.2332962962962963,42.0,11.0,4.0,98350.07,0.2857142857142857,5.0,2.2,2.0,0.0,0.0,0.0,44.22761502813638,2026-05-11,0
C106635,2024-07-01,41,Male,Central,Email Marketing,140,679,2,13963.03,6981.515,2024-12-04,2024-07-13,1526.8768858195476,523.0,0.0,0.0,0.0,0.2652857142857143,9.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,8.916237113402058,2026-05-11,1
C106636,2025-07-24,45,Male,North,Social Media,420,291,7,174971.57,24995.93857142857,2026-03-18,2025-09-20,25714.630099584312,54.0,1.0,4.0,-0.6,0.2559047619047619,35.0,8.0,0.0,0.0,0.0,2.0,4.5,0.0,0.0,0.0,0.0,49.06765463917526,2026-05-11,0
C106637,2024-09-18,62,Male,South,Email Marketing,140,600,10,71967.84,7196.784,2026-04-16,2024-11-05,7479.941878143469,25.0,1.0,0.0,1.0,0.39743478260869564,33.0,11.0,2.0,4514.15,0.2,1.0,3.0,1.0,1.0,0.0,1.0,47.00757575757575,2026-05-11,0
C106638,2023-04-27,59,Female,North,Social Media,420,1110,35,773282.38,22093.782285714286,2026-04-06,2023-04-29,35429.09240253328,35.0,3.0,5.0,-0.3333333333333333,0.2183804347826087,139.0,12.0,4.0,13410.26,0.11428571428571428,2.0,2.0,1.0,0.0,0.0,0.0,53.931118618618626,2026-05-11,1
C106639,2023-08-26,19,Female,North,Referral,90,989,61,667641.01,10944.934590163935,2026-05-02,2023-08-26,9314.554968634944,9.0,12.0,9.0,0.3,0.24819718309859154,197.0,12.0,6.0,24194.190000000002,0.09836065573770492,9.0,2.6666666666666665,2.0,0.0,0.0,0.0,69.37974914924384,2026-05-11,0
C106640,2025-09-05,54,Male,Central,Referral,90,248,3,175038.62,58346.206666666665,2026-03-28,2025-10-23,33333.84350613403,44.0,1.0,1.0,0.0,0.331,14.0,4.0,1.0,52646.91,0.3333333333333333,2.0,2.5,0.0,0.0,0.0,0.0,37.60282258064515,2026-05-11,0
C106641,2023-05-02,61,Male,West,Email Marketing,140,1105,0,0.0,0.0,,,0.0,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,1
C106642,2025-02-03,56,Female,South,Referral,90,462,14,229437.58000000002,16388.398571428574,2026-03-14,2025-02-09,17735.901925093094,58.0,1.0,2.0,-0.3333333333333333,0.23296875,45.0,10.0,2.0,12103.5,0.14285714285714285,4.0,1.5,1.0,0.0,0.0,0.0,38.56439393939394,2026-05-11,1
C106643,2024-03-23,43,Male,West,Email Marketing,140,779,25,356589.57,14263.5828,2026-04-19,2024-04-09,14596.185548564143,22.0,2.0,2.0,0.0,0.26635384615384616,93.0,12.0,3.0,11329.94,0.12,7.0,2.2857142857142856,2.0,0.0,0.0,0.0,50.608393932768124,2026-05-11,0
C106644,2024-04-21,35,Male,Central,Paid Ads,650,750,19,181353.93,9544.943684210526,2026-05-06,2024-04-24,11384.254810982096,5.0,4.0,2.0,0.6666666666666666,0.3121951219512195,57.0,10.0,0.0,0.0,0.0,4.0,2.5,1.0,0.0,0.0,0.0,50.079166666666666,2026-05-11,1
C106645,2026-05-09,53,Male,North,Direct,60,2,0,0.0,0.0,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,0
C106646,2025-02-18,52,Male,North,Paid Ads,650,447,3,16328.619999999999,5442.873333333333,2025-10-30,2025-05-25,8354.109210049466,193.0,0.0,0.0,0.0,0.2694,7.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,31.200643176733777,2026-05-11,1
C106647,2025-03-02,37,Female,West,Organic Search,180,435,8,74366.59,9295.82375,2025-12-04,2025-03-06,6606.208886079255,158.0,0.0,2.0,-0.6666666666666666,0.28759999999999997,30.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,35.787356321839084,2026-05-11,1
C106648,2024-03-26,39,Female,West,Organic Search,180,776,7,36983.55,5283.364285714286,2024-08-18,2024-04-10,3812.049156441791,631.0,0.0,0.0,0.0,0.2581875,19.0,7.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,19.602448453608247,2026-05-11,1
C106649,2024-05-05,37,Male,North,Social Media,420,736,3,50031.44,16677.146666666667,2025-02-21,2024-09-06,21522.8809693227,444.0,0.0,0.0,0.0,0.24912499999999999,11.0,7.0,1.0,18147.9,0.3333333333333333,1.0,2.0,1.0,0.0,0.0,0.0,17.69836956521739,2026-05-11,1
C106650,2025-05-31,20,Female,East,Organic Search,180,345,7,90653.48,12950.497142857143,2026-05-07,2025-09-01,16649.4890029281,4.0,2.0,2.0,0.0,0.334,29.0,11.0,0.0,0.0,0.0,7.0,2.142857142857143,2.0,0.0,2.0,-2.0,40.87098861283644,2026-05-11,1
C106651,2023-02-20,19,Male,North,Organic Search,180,1176,18,239092.95,13282.941666666668,2026-01-12,2023-02-24,15073.688335761151,119.0,0.0,1.0,-0.5,0.34294594594594596,54.0,11.0,4.0,15432.3,0.2222222222222222,1.0,3.0,0.0,0.0,0.0,0.0,49.33333333333333,2026-05-11,0
C106652,2023-11-02,22,Female,East,Paid Ads,650,921,8,207717.09,25964.63625,2026-05-10,2024-01-06,41936.261430097504,1.0,1.0,0.0,1.0,0.19657894736842105,27.0,9.0,1.0,8638.74,0.125,1.0,3.0,0.0,0.0,0.0,0.0,48.46199782844734,2026-05-11,1
C106653,2025-02-10,40,Male,East,Social Media,420,455,21,352429.1,16782.338095238094,2026-05-01,2025-03-17,15714.772624676638,10.0,6.0,4.0,0.4,0.21067272727272726,81.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,53.41826923076922,2026-05-11,0
C106654,2025-03-12,44,Male,South,Organic Search,180,425,22,249034.33,11319.742272727271,2026-04-01,2025-05-05,18878.47225833472,40.0,4.0,7.0,-0.375,0.23936734693877548,71.0,11.0,6.0,59009.8,0.2727272727272727,4.0,2.25,3.0,1.0,1.0,0.0,46.27653452685422,2026-05-11,1
C106655,2023-04-29,39,Female,West,Social Media,420,1108,9,203850.66,22650.073333333334,2025-01-20,2023-06-05,40165.78514140456,476.0,0.0,0.0,0.0,0.28058823529411764,31.0,9.0,1.0,4303.92,0.1111111111111111,1.0,1.0,1.0,0.0,0.0,0.0,22.901398916967505,2026-05-11,1
C106656,2025-10-10,67,Female,East,Social Media,420,213,12,242953.0,20246.083333333332,2026-04-05,2025-10-10,33764.887375536986,36.0,6.0,4.0,0.4,0.1798888888888889,45.0,10.0,3.0,9304.460000000001,0.25,0.0,3.0,0.0,0.0,0.0,0.0,44.33450704225352,2026-05-11,0
C106657,2024-11-28,29,Female,West,Referral,90,529,15,216793.96,14452.930666666665,2026-04-12,2024-12-08,18149.29757377894,29.0,1.0,3.0,-0.5,0.22843333333333332,45.0,11.0,0.0,0.0,0.0,3.0,2.6666666666666665,1.0,0.0,0.0,0.0,47.35211877756774,2026-05-11,1
C106658,2023-11-02,38,Female,East,Social Media,420,921,6,127899.01,21316.501666666667,2024-08-03,2023-11-26,21726.62208070773,646.0,0.0,0.0,0.0,0.1915,22.0,6.0,1.0,29795.5,0.16666666666666666,1.0,4.0,1.0,0.0,0.0,0.0,26.64702574841012,2026-05-11,1
C106659,2025-08-25,30,Female,South,Organic Search,180,259,8,38811.09,4851.38625,2026-04-28,2025-12-02,2296.977146082822,13.0,3.0,5.0,-0.3333333333333333,0.26153333333333334,20.0,8.0,1.0,4047.97,0.125,2.0,3.5,1.0,0.0,1.0,-1.0,48.13213213213213,2026-05-11,0
C106661,2024-06-28,48,Male,North,Email Marketing,140,682,5,21471.690000000002,4294.338000000001,2026-02-23,2024-09-23,3087.6074687644477,77.0,2.0,0.0,2.0,0.15633333333333332,17.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,43.23588709677419,2026-05-11,1
C106662,2023-12-31,34,Male,West,Paid Ads,650,862,8,179415.54,22426.9425,2026-03-17,2024-05-04,34956.09041967273,55.0,1.0,1.0,0.0,0.22038888888888888,28.0,10.0,1.0,9796.14,0.125,1.0,3.0,0.0,0.0,0.0,0.0,46.266821345707655,2026-05-11,1
C106663,2024-01-21,34,Female,East,Organic Search,180,841,4,40966.14,10241.535,2024-09-02,2024-05-28,8731.66085545967,616.0,0.0,0.0,0.0,0.201,22.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,16.11385255648038,2026-05-11,1
C106664,2025-02-01,52,Female,South,Social Media,420,464,9,157877.69,17541.965555555555,2025-11-20,2025-02-09,15511.9621791185,172.0,0.0,1.0,-0.5,0.26316,38.0,10.0,1.0,2448.67,0.1111111111111111,3.0,2.3333333333333335,2.0,1.0,0.0,1.0,30.630028735632187,2026-05-11,0
C106665,2023-03-02,61,Female,Central,Email Marketing,140,1166,3,22132.7,7377.566666666667,2023-08-15,2023-04-07,2746.887048739597,1000.0,0.0,0.0,0.0,0.313625,11.0,6.0,1.0,7811.56,0.3333333333333333,0.0,3.0,0.0,0.0,0.0,0.0,16.29534734133791,2026-05-11,1
C106666,2024-09-13,29,Female,West,Email Marketing,140,605,2,6216.5,3108.25,2025-07-25,2025-07-11,3655.69963232758,290.0,0.0,0.0,0.0,0.4324,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,29.09814049586777,2026-05-11,1
C106667,2023-02-01,23,Male,North,Email Marketing,140,1195,76,1185562.79,15599.510394736842,2026-05-09,2023-02-06,19817.718291547993,2.0,7.0,5.0,0.3333333333333333,0.24282658959537573,250.0,12.0,9.0,91712.59,0.11842105263157894,8.0,2.75,3.0,0.0,0.0,0.0,76.55181220453187,2026-05-11,0
C106668,2023-02-19,30,Male,North,Direct,60,1177,118,1753258.58,14858.123559322035,2026-04-28,2023-02-25,18606.475172748924,13.0,11.0,6.0,0.7142857142857143,0.25274915254237285,411.0,12.0,6.0,19496.92,0.05084745762711865,1.0,2.0,1.0,0.0,0.0,0.0,74.52939034577297,2026-05-11,0
C106669,2024-07-07,48,Female,East,Referral,90,673,29,683867.21,23581.62793103448,2026-03-05,2024-07-11,27432.34885511517,67.0,2.0,0.0,2.0,0.2488974358974359,115.0,12.0,1.0,313.73,0.034482758620689655,5.0,2.2,2.0,0.0,0.0,0.0,49.53643511639426,2026-05-11,0
C106670,2025-08-16,67,Male,North,Organic Search,180,268,24,468587.71,19524.48791666667,2026-04-27,2025-09-02,18701.21302570248,14.0,11.0,6.0,0.7142857142857143,0.16674285714285716,111.0,12.0,2.0,5180.700000000001,0.08333333333333333,1.0,4.0,1.0,1.0,0.0,1.0,58.27164179104477,2026-05-11,0
C106671,2026-02-09,26,Female,Central,Organic Search,180,91,5,109279.79000000001,21855.958000000002,2026-04-24,2026-02-16,23699.054701937373,17.0,5.0,0.0,5.0,0.30916666666666665,19.0,7.0,1.0,22236.91,0.2,0.0,3.0,0.0,0.0,0.0,0.0,40.64903846153845,2026-05-11,0
C106672,2023-04-23,20,Male,East,Organic Search,180,1114,47,796952.95,16956.44574468085,2026-04-20,2023-05-05,21880.21431953225,21.0,4.0,0.0,4.0,0.2154406779661017,184.0,12.0,3.0,20303.12,0.06382978723404255,3.0,2.0,2.0,0.0,0.0,0.0,59.486048773189715,2026-05-11,0
C106673,2023-11-10,45,Male,North,Organic Search,180,913,22,324000.4,14727.29090909091,2025-08-03,2023-11-25,18554.71238846037,281.0,0.0,0.0,0.0,0.27149056603773586,73.0,12.0,2.0,15519.68,0.09090909090909091,4.0,2.0,0.0,0.0,0.0,0.0,38.85282037239868,2026-05-11,1
C106674,2024-06-26,69,Female,South,Organic Search,180,684,60,1324547.24,22075.787333333334,2026-05-03,2024-06-28,33716.409454709385,8.0,9.0,9.0,0.0,0.22361594202898552,203.0,12.0,4.0,132325.89,0.06666666666666667,2.0,2.0,1.0,0.0,0.0,0.0,65.67670884862429,2026-05-11,0
C106675,2025-01-08,46,Male,North,Paid Ads,650,488,51,1141764.78,22387.544705882352,2026-05-10,2025-01-10,29855.317567730097,1.0,10.0,12.0,-0.15384615384615385,0.201125,197.0,11.0,5.0,18778.85,0.09803921568627451,5.0,2.6,1.0,0.0,0.0,0.0,65.04847099621689,2026-05-11,0
C106677,2025-05-30,51,Male,South,Organic Search,180,346,5,34669.560000000005,6933.912000000001,2026-03-12,2025-06-07,9722.673736926485,60.0,1.0,0.0,1.0,0.29027272727272724,11.0,7.0,1.0,7595.63,0.2,1.0,2.0,1.0,0.0,1.0,-1.0,34.451469171483616,2026-05-11,0
C106678,2024-11-23,19,Female,West,Email Marketing,140,534,52,954879.8200000001,18363.073461538464,2026-05-07,2024-12-19,27762.328073395547,4.0,8.0,14.0,-0.4,0.18621296296296297,170.0,12.0,7.0,152400.21999999997,0.1346153846153846,8.0,2.375,4.0,0.0,1.0,-1.0,63.60811073422372,2026-05-11,0
C106679,2023-03-20,40,Female,West,Direct,60,1148,13,222474.95,17113.457692307693,2026-03-22,2023-05-03,35552.173149671915,50.0,1.0,3.0,-0.5,0.25822580645161286,47.0,11.0,1.0,1523.2,0.07692307692307693,4.0,2.0,2.0,0.0,0.0,0.0,42.73453832752613,2026-05-11,0
C106680,2023-04-14,58,Female,Central,Organic Search,180,1123,22,253247.59,11511.254090909091,2026-05-09,2023-11-10,16118.27784022541,2.0,4.0,2.0,0.6666666666666666,0.20884444444444444,67.0,12.0,1.0,4068.09,0.045454545454545456,7.0,2.5714285714285716,1.0,1.0,0.0,1.0,51.98502721193786,2026-05-11,0
C106681,2023-07-16,44,Male,North,Organic Search,180,1030,11,139807.47,12709.77,2025-02-15,2023-10-23,12980.171663372563,450.0,0.0,0.0,0.0,0.24731999999999998,33.0,11.0,2.0,10780.12,0.18181818181818182,1.0,3.0,1.0,0.0,0.0,0.0,33.68790453074433,2026-05-11,0
C106682,2025-04-29,28,Male,South,Paid Ads,650,377,5,73503.87,14700.774,2026-03-19,2025-06-12,8022.840553973388,53.0,1.0,1.0,0.0,0.24585714285714286,18.0,8.0,1.0,5505.27,0.2,2.0,2.0,1.0,1.0,0.0,1.0,35.60040893015031,2026-05-11,1
C106683,2024-03-02,27,Female,West,Email Marketing,140,800,9,195946.34,21771.815555555557,2025-06-03,2024-04-30,33887.85038174564,342.0,0.0,0.0,0.0,0.2187222222222222,26.0,8.0,0.0,0.0,0.0,2.0,1.5,1.0,0.0,0.0,0.0,25.474999999999998,2026-05-11,1
C106684,2023-11-06,52,Other,South,Referral,90,917,3,49027.49,16342.496666666666,2024-10-30,2023-12-18,16034.55181079388,558.0,0.0,0.0,0.0,0.294875,15.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,25.014790076335874,2026-05-11,1
C106685,2025-05-11,42,Female,South,Organic Search,180,365,1,2514.16,2514.16,2025-06-23,2025-06-23,0.0,322.0,0.0,0.0,0.0,0.546,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,24.560787671232877,2026-05-11,1
C106686,2025-11-14,47,Female,Central,Social Media,420,178,2,38353.28,19176.64,2026-02-11,2026-01-16,3554.4985098041607,89.0,1.0,1.0,0.0,0.23420000000000002,5.0,5.0,0.0,0.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,20.875,2026-05-11,1
C106687,2024-07-18,37,Female,West,Email Marketing,140,662,29,456255.41000000003,15732.945172413794,2026-03-05,2024-07-19,30325.748663038525,67.0,1.0,1.0,0.0,0.2384181818181818,86.0,12.0,6.0,41196.31,0.20689655172413793,6.0,1.3333333333333333,3.0,0.0,0.0,0.0,44.81187059415912,2026-05-11,0
C106688,2026-02-08,35,Female,Central,Organic Search,180,92,4,73453.93,18363.4825,2026-04-26,2026-02-24,8463.884563112357,15.0,4.0,0.0,4.0,0.18314285714285714,26.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,41.04347826086956,2026-05-11,0
C106689,2025-08-02,52,Female,South,Social Media,420,282,2,10016.33,5008.165,2025-11-11,2025-09-26,3405.574750618462,181.0,0.0,0.0,0.0,0.15175,9.0,4.0,1.0,1834.31,0.5,1.0,1.0,1.0,1.0,0.0,1.0,10.077127659574469,2026-05-11,1
C106690,2025-07-10,18,Female,East,Paid Ads,650,305,1,3908.56,3908.56,2025-12-27,2025-12-27,0.0,135.0,0.0,1.0,-0.5,0.142,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,29.94569672131147,2026-05-11,1
C106691,2026-01-20,40,Female,South,Organic Search,180,111,1,2065.98,2065.98,2026-01-25,2026-01-25,0.0,106.0,0.0,1.0,-0.5,0.1905,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.014076576576576,2026-05-11,0
C106692,2023-08-25,37,Female,South,Email Marketing,140,990,108,1845622.95,17089.10138888889,2026-04-27,2023-08-26,24553.65177177024,14.0,11.0,6.0,0.7142857142857143,0.2160377358490566,385.0,12.0,11.0,364299.66,0.10185185185185185,22.0,2.1363636363636362,8.0,0.0,0.0,0.0,74.45292373274025,2026-05-11,0
C106693,2025-09-02,58,Female,North,Organic Search,180,251,9,159301.13,17700.125555555554,2026-05-11,2025-10-19,29569.11730788523,0.0,7.0,1.0,3.0,0.39747826086956517,36.0,9.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,48.9375,2026-05-11,0
C106696,2025-01-13,31,Other,East,Organic Search,180,483,2,26304.36,13152.18,2025-10-28,2025-03-14,13886.106400398925,195.0,0.0,0.0,0.0,0.21875,11.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,26.744565217391305,2026-05-11,1
C106697,2025-08-28,30,Female,Central,Referral,90,256,17,491892.29,28934.840588235293,2026-04-27,2025-09-01,29401.549913890907,14.0,5.0,8.0,-0.3333333333333333,0.22101851851851853,82.0,12.0,1.0,701.04,0.058823529411764705,2.0,3.5,2.0,0.0,2.0,-2.0,51.912326388888886,2026-05-11,0
C106698,2026-02-16,28,Male,West,Organic Search,180,84,7,159490.16,22784.308571428573,2026-04-23,2026-03-12,20136.98774787698,18.0,7.0,0.0,7.0,0.1706,21.0,9.0,1.0,6228.63,0.14285714285714285,3.0,2.6666666666666665,2.0,2.0,0.0,2.0,36.39583333333333,2026-05-11,0
C106699,2025-12-31,32,Female,North,Organic Search,180,131,4,30113.11,7528.2775,2026-04-22,2026-02-04,1363.9349330613247,19.0,3.0,1.0,1.0,0.27488888888888885,12.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,41.673664122137396,2026-05-11,0
C106700,2026-02-28,57,Female,East,Paid Ads,650,72,0,0.0,0.0,,,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,0
C106701,2025-12-06,20,Female,East,Email Marketing,140,156,5,44626.01,8925.202000000001,2026-05-01,2025-12-28,12674.177729824134,10.0,2.0,3.0,-0.25,0.22233333333333333,10.0,6.0,1.0,1196.28,0.2,3.0,2.6666666666666665,2.0,2.0,0.0,2.0,39.943910256410255,2026-05-11,0
