customer_id,gross_revenue,total_cogs,n_orders,gross_contribution,fulfillment_cost,return_cost,support_cost,acquisition_cost,estimated_profit,profit_margin_pct,profitability_quadrant,recommendation
C107316,126143.2,128246.53,7,-2103.33,10091.46,0.0,300.0,180,-12494.79,-0.1,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107317,282094.91,243490.06,11,38604.85,22567.59,0.0,300.0,180,15737.26,0.06,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107318,93616.55,67661.24,7,25955.31,7489.32,2843.5,750.0,180,14872.48,0.16,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107319,227762.12,174882.25,9,52879.87,18220.97,0.0,150.0,650,34508.9,0.15,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107320,1358778.58,1214385.1,87,144393.48,108702.29,119112.78,1500.0,420,-84921.58,-0.06,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107321,27335.37,31005.85,5,-3670.48,2186.83,2360.43,750.0,60,-8967.74,-0.33,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107322,23704.43,20987.79,4,2716.64,1896.35,0.0,300.0,140,520.29,0.02,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107323,520980.96,484256.47,30,36724.49,41678.48,10542.85,450.0,90,-15946.84,-0.03,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107324,230781.04,190957.8,18,39823.24,18462.48,0.0,150.0,90,21210.76,0.09,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107326,343429.13,295475.08,20,47954.05,27474.33,58192.8,600.0,60,-38313.08,-0.11,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107327,924339.27,856514.5,58,67824.77,73947.14,53736.21,1050.0,420,-60908.58,-0.07,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107328,226008.83,157758.0,9,68250.83,18080.71,0.0,150.0,180,50020.12,0.22,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107329,25400.69,18140.12,6,7260.57,2032.06,319.24,0.0,60,4909.27,0.19,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107330,82276.2,72191.68,5,10084.52,6582.1,0.0,300.0,420,3202.42,0.04,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107331,76081.43,65995.94,3,10085.49,6086.51,0.0,150.0,180,3848.98,0.05,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107332,121273.38,99392.76,8,21880.62,9701.87,3558.07,0.0,90,8620.68,0.07,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107333,1770100.99,1401728.89,101,368372.1,141608.08,90178.65,1950.0,180,134635.37,0.08,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107334,270344.3,224165.27,16,46179.03,21627.54,0.0,750.0,180,23801.49,0.09,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107335,404780.96,468376.02,25,-63595.06,32382.48,35783.43,450.0,180,-132210.97,-0.33,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107336,1197567.02,1029470.03,74,168096.99,95805.36,87313.87,1050.0,420,-16072.25,-0.01,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107337,15484.35,11317.43,4,4166.92,1238.75,0.0,150.0,650,2778.17,0.18,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107338,4219.51,3243.85,2,975.66,337.56,1241.34,150.0,180,-753.24,-0.18,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107339,1747427.07,1452618.91,108,294808.16,139794.17,93943.79,2700.0,650,58370.2,0.03,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107340,95300.74,61886.35,4,33414.39,7624.06,0.0,300.0,180,25490.33,0.27,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107341,187573.29,172089.93,9,15483.36,15005.86,10286.66,0.0,420,-9809.16,-0.05,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107342,121852.66,130586.23,11,-8733.57,9748.21,649.52,1200.0,650,-20331.3,-0.17,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107343,61055.11,48658.06,6,12397.05,4884.41,0.0,150.0,180,7362.64,0.12,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107344,106564.36,70127.68,4,36436.68,8525.15,4563.68,0.0,180,23347.85,0.22,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107345,53323.46,46553.31,5,6770.15,4265.88,0.0,0.0,650,2504.27,0.05,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107346,1065601.44,848054.79,63,217546.65,85248.12,34775.73,600.0,650,96922.81,0.09,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107347,61025.5,48494.71,7,12530.79,4882.04,0.0,0.0,140,7648.75,0.13,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107348,321394.38,253205.06,14,68189.32,25711.55,57372.18,300.0,180,-15194.41,-0.05,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107349,552454.77,432542.32,28,119912.45,44196.38,79578.12,1800.0,180,-5662.06,-0.01,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107352,442653.7,360697.59,24,81956.11,35412.3,18515.6,0.0,650,28028.22,0.06,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107353,16950.69,19572.32,2,-2621.63,1356.06,0.0,0.0,420,-3977.69,-0.23,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107354,448021.04,413231.01,40,34790.03,35841.68,32537.07,750.0,90,-34338.73,-0.08,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107355,1725828.4,1463514.18,82,262314.22,138066.27,55917.48,900.0,180,67430.47,0.04,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107356,917107.8,718953.85,52,198153.95,73368.62,6401.42,750.0,650,117633.91,0.13,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107357,71157.11,55261.31,4,15895.8,5692.57,0.0,150.0,60,10053.23,0.14,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107358,133867.02,131030.34,5,2836.68,10709.36,44279.18,150.0,180,-52301.86,-0.39,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107359,125016.73,108097.78,6,16918.95,10001.34,0.0,0.0,420,6917.61,0.06,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107360,293599.19,241467.62,17,52131.57,23487.94,1812.49,150.0,420,26681.15,0.09,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107361,1985330.79,1889369.88,102,95960.91,158826.46,362845.17,2100.0,180,-427810.72,-0.22,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107362,133833.93,104211.41,4,29622.52,10706.71,9613.76,300.0,90,9002.05,0.07,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107363,281630.34,261891.64,23,19738.7,22530.43,7459.75,600.0,180,-10851.47,-0.04,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107364,1222451.63,1183012.01,89,39439.62,97796.13,139610.74,1350.0,180,-199317.25,-0.16,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107365,1312707.31,985412.12,61,327295.19,105016.58,152658.59,1950.0,420,67670.02,0.05,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107366,1243781.8,1151986.23,54,91795.57,99502.54,6813.1,750.0,140,-15270.08,-0.01,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107367,102607.65,93939.42,14,8668.23,8208.61,5723.95,0.0,180,-5264.33,-0.05,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107368,808758.21,666284.84,30,142473.37,64700.66,109172.03,1050.0,420,-32449.31,-0.04,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107369,3546.13,6170.67,1,-2624.54,283.69,0.0,300.0,180,-3208.23,-0.9,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107370,32291.1,29240.29,8,3050.81,2583.29,0.0,300.0,420,167.52,0.01,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107372,35824.23,27540.44,5,8283.79,2865.94,20820.72,150.0,650,-15552.87,-0.43,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107373,115805.63,108709.97,7,7095.66,9264.45,26478.85,300.0,60,-28947.64,-0.25,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107374,66227.93,60374.01,11,5853.92,5298.23,1829.99,0.0,90,-1274.31,-0.02,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107375,52047.84,52244.52,7,-196.68,4163.83,0.0,0.0,180,-4360.51,-0.08,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107376,2312424.53,1772972.84,97,539451.69,184993.96,167016.32,2100.0,60,185341.41,0.08,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107377,391378.67,301318.3,17,90060.37,31310.29,29450.87,300.0,180,28999.2,0.07,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107378,1327101.97,1078743.13,56,248358.84,106168.16,150011.83,450.0,90,-8271.15,-0.01,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107379,1258.44,1148.82,1,109.62,100.68,0.0,150.0,90,-141.06,-0.11,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107380,8538.31,10442.48,1,-1904.17,683.06,0.0,300.0,140,-2887.23,-0.34,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107381,37419.46,33931.13,4,3488.33,2993.56,1413.04,300.0,650,-1218.26,-0.03,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107382,79919.23,66388.7,5,13530.53,6393.54,0.0,150.0,90,6986.99,0.09,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107383,158366.58,149348.33,13,9018.25,12669.33,18873.95,1050.0,420,-23575.03,-0.15,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107384,363569.05,339854.55,16,23714.5,29085.52,29009.22,300.0,650,-34680.25,-0.1,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107385,34288.92,35195.37,1,-906.45,2743.11,0.0,300.0,140,-3949.56,-0.12,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107386,91702.74,85096.24,6,6606.5,7336.22,0.0,450.0,180,-1179.72,-0.01,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107387,1185515.4,906259.63,68,279255.77,94841.23,33048.59,1200.0,180,150165.95,0.13,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107388,191753.63,174512.73,9,17240.9,15340.29,0.0,0.0,420,1900.61,0.01,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107389,407575.7,416970.38,26,-9394.68,32606.06,6338.3,150.0,180,-48489.04,-0.12,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107390,648274.12,543059.51,24,105214.61,51861.93,53125.25,300.0,140,-72.57,-0.0,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107392,10903.27,7975.82,1,2927.45,872.26,0.0,0.0,650,2055.19,0.19,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107394,138259.31,161716.53,10,-23457.22,11060.74,0.0,600.0,140,-35117.96,-0.25,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107395,419582.29,340882.52,29,78699.77,33566.58,0.0,150.0,90,44983.19,0.11,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107396,769219.15,600024.08,51,169195.07,61537.53,125947.1,1500.0,180,-19789.56,-0.03,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107397,105315.56,99193.43,7,6122.13,8425.24,0.0,450.0,650,-2753.11,-0.03,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107398,6107.12,6014.55,1,92.57,488.57,0.0,0.0,90,-396.0,-0.06,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107399,106724.24,107005.74,7,-281.5,8537.94,0.0,150.0,140,-8969.44,-0.08,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107400,2306037.63,1965727.32,127,340310.31,184483.01,70410.95,2850.0,420,82566.35,0.04,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107401,46070.6,52008.33,7,-5937.73,3685.65,0.0,300.0,420,-9923.38,-0.22,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107402,15430.7,14532.4,1,898.3,1234.46,0.0,150.0,650,-486.16,-0.03,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107403,304204.51,235892.42,10,68312.09,24336.36,0.0,0.0,650,43975.73,0.14,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107404,154297.76,124787.76,15,29510.0,12343.82,2667.68,450.0,650,14048.5,0.09,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107405,170416.82,182340.26,11,-11923.44,13633.35,6902.68,150.0,180,-32609.46,-0.19,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107407,57371.8,57908.56,2,-536.76,4589.74,0.0,300.0,420,-5426.5,-0.09,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107408,449668.79,304155.87,18,145512.92,35973.5,0.0,450.0,420,109089.42,0.24,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107409,10186.96,12008.43,2,-1821.47,814.96,0.0,150.0,180,-2786.43,-0.27,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107410,3600.66,2695.03,2,905.63,288.05,0.0,150.0,140,467.58,0.13,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107411,248147.84,204559.02,21,43588.82,19851.83,8763.71,750.0,180,14223.28,0.06,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107412,55423.38,51163.33,10,4260.05,4433.87,15894.12,300.0,90,-16367.94,-0.3,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107413,303619.63,235943.01,21,67676.62,24289.57,0.0,150.0,90,43237.05,0.14,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107414,630228.15,581119.54,40,49108.61,50418.25,68433.27,1200.0,140,-70942.91,-0.11,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107415,144064.92,118575.41,13,25489.51,11525.19,30395.59,900.0,140,-17331.27,-0.12,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107416,15263.42,25285.22,1,-10021.8,1221.07,0.0,300.0,90,-11542.87,-0.76,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107417,292993.33,274242.93,16,18750.4,23439.47,11962.73,450.0,650,-17101.8,-0.06,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107418,303962.76,205562.98,15,98399.78,24317.02,5605.31,300.0,420,68177.45,0.22,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107419,24159.88,27079.35,2,-2919.47,1932.79,7130.11,300.0,140,-12282.37,-0.51,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107420,100181.81,85780.83,3,14400.98,8014.54,0.0,0.0,650,6386.44,0.06,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107421,104927.7,101884.08,9,3043.62,8394.22,0.0,300.0,420,-5650.6,-0.05,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107422,1260448.51,1116045.11,80,144403.4,100835.88,27696.8,2100.0,180,13770.72,0.01,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107423,12043.33,11275.84,4,767.49,963.47,0.0,300.0,420,-495.98,-0.04,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107424,63472.21,45607.95,9,17864.26,5077.78,0.0,0.0,180,12786.48,0.2,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107425,232637.74,226662.4,17,5975.34,18611.02,1440.78,150.0,420,-14226.46,-0.06,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107426,40848.71,46941.26,3,-6092.55,3267.9,4652.35,450.0,650,-14462.8,-0.35,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107427,138510.57,113023.12,8,25487.45,11080.85,2801.4,150.0,180,11455.2,0.08,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107428,37811.34,28301.3,1,9510.04,3024.91,0.0,150.0,650,6335.13,0.17,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107429,103624.21,82585.6,11,21038.61,8289.94,0.0,150.0,90,12598.67,0.12,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107430,128635.29,111792.71,9,16842.58,10290.82,16287.86,150.0,140,-9886.11,-0.08,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107431,80457.12,61328.14,1,19128.98,6436.57,0.0,900.0,180,11792.41,0.15,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107432,52251.01,46736.77,5,5514.24,4180.08,5416.54,150.0,180,-4232.38,-0.08,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107433,187602.73,162483.97,11,25118.76,15008.22,33035.99,600.0,90,-23525.45,-0.13,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107434,154616.73,176332.3,11,-21715.57,12369.34,0.0,0.0,420,-34084.91,-0.22,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107435,255305.43,192372.63,13,62932.8,20424.43,1832.28,450.0,650,40226.08,0.16,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107436,45031.13,30293.81,1,14737.32,3602.49,0.0,900.0,420,10234.83,0.23,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107437,358758.33,314385.16,27,44373.17,28700.67,566.25,300.0,140,14806.25,0.04,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107438,2341.31,1740.34,2,600.97,187.3,0.0,150.0,180,263.67,0.11,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107439,33793.97,24223.7,2,9570.27,2703.52,12123.89,300.0,650,-5557.14,-0.16,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107440,54120.69,48943.3,5,5177.39,4329.66,7708.11,150.0,180,-7010.38,-0.13,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107441,148475.4,120317.77,4,28157.63,11878.03,0.0,450.0,60,15829.6,0.11,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107442,743577.26,605371.75,30,138205.51,59486.18,13784.24,300.0,140,64635.09,0.09,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107443,7256.78,5610.55,1,1646.23,580.54,0.0,150.0,420,915.69,0.13,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107445,286316.63,255172.62,17,31144.01,22905.33,11462.04,450.0,180,-3673.36,-0.01,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107446,689887.34,685875.73,40,4011.61,55190.99,51315.5,600.0,90,-103094.87,-0.15,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107447,192148.07,180647.33,7,11500.74,15371.85,22972.9,150.0,90,-26994.0,-0.14,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107448,421081.35,401061.41,33,20019.94,33686.51,3188.08,300.0,140,-17154.65,-0.04,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107449,726693.84,649371.0,41,77322.84,58135.51,7980.33,900.0,90,10307.01,0.01,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107450,32909.05,26541.51,4,6367.54,2632.72,5367.11,450.0,180,-2082.29,-0.06,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107451,52139.26,49977.94,9,2161.32,4171.14,0.0,300.0,180,-2309.82,-0.04,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107452,196605.85,154254.23,12,42351.62,15728.47,5269.41,300.0,180,21053.74,0.11,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107453,22104.67,15495.49,3,6609.18,1768.37,0.0,150.0,140,4690.81,0.21,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107454,405457.39,303940.42,8,101516.97,32436.59,0.0,0.0,650,69080.38,0.17,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107455,30804.76,30893.25,3,-88.49,2464.38,0.0,0.0,420,-2552.87,-0.08,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107456,432056.05,350921.11,19,81134.94,34564.48,20312.07,750.0,180,25508.38,0.06,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107457,129621.82,85742.08,5,43879.74,10369.75,698.56,450.0,650,32361.43,0.25,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107458,249889.34,233938.85,19,15950.49,19991.15,13109.25,750.0,650,-17899.91,-0.07,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107459,182975.14,144653.57,14,38321.57,14638.01,26759.04,750.0,420,-3825.48,-0.02,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107460,21219.98,15571.49,3,5648.49,1697.6,1125.79,150.0,650,2675.1,0.13,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107461,328334.03,306241.79,11,22092.24,26266.72,897.54,750.0,180,-5822.02,-0.02,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107462,59686.55,60614.54,5,-927.99,4774.92,11728.14,300.0,180,-17731.06,-0.3,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107463,241335.16,217453.62,23,23881.54,19306.81,17402.5,900.0,60,-13727.77,-0.06,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107464,350796.58,312484.8,26,38311.78,28063.73,43335.22,450.0,420,-33537.17,-0.1,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107465,1410.7,1359.0,1,51.7,112.86,0.0,0.0,420,-61.16,-0.04,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107466,230247.48,197209.77,12,33037.71,18419.8,0.0,300.0,140,14317.91,0.06,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107467,615553.01,572132.46,27,43420.55,49244.24,24370.97,750.0,420,-30944.66,-0.05,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107468,90999.66,99860.75,9,-8861.09,7279.97,0.0,300.0,420,-16441.06,-0.18,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107469,64130.97,38512.2,5,25618.77,5130.48,0.0,0.0,420,20488.29,0.32,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107470,189904.26,175816.97,14,14087.29,15192.34,0.0,150.0,180,-1255.05,-0.01,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107471,585425.81,561523.88,60,23901.93,46834.06,26941.75,900.0,650,-50773.89,-0.09,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107472,304015.74,238692.26,28,65323.48,24321.26,4463.61,600.0,140,35938.61,0.12,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107473,56861.34,53189.88,5,3671.46,4548.91,0.0,300.0,650,-1177.45,-0.02,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107474,120009.46,150398.88,13,-30389.42,9600.76,3022.79,300.0,180,-43312.97,-0.36,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107475,374296.13,304911.91,21,69384.22,29943.69,0.0,300.0,140,39140.53,0.1,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107476,1056602.47,1036490.15,75,20112.32,84528.2,56077.81,1200.0,180,-121693.69,-0.12,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107477,214650.25,175717.74,21,38932.51,17172.02,6383.02,1050.0,420,14327.47,0.07,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107478,18413.12,16091.22,2,2321.9,1473.05,0.0,0.0,90,848.85,0.05,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107480,128885.3,99227.07,5,29658.23,10310.82,2795.36,0.0,180,16552.04,0.13,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107481,867697.75,682189.87,41,185507.88,69415.82,197502.23,1350.0,650,-82760.17,-0.1,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107482,97296.63,84547.4,3,12749.23,7783.73,0.0,0.0,90,4965.5,0.05,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
